,period_open,period_close,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,AAPI,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2017-01-03 21:00:00+00:00,2017-01-03 14:31:00+00:00,2017-01-03 21:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': 'ef93710080e54d5b8da7b013e15fdf07', 'dt': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'eb545818ff384396a5eb5600bf24464c', 'dt': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f359b457bf224923ba1de91557daa412', 'dt': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,10000000.0,10000000.0,0,116.15,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,1,2017-01
2017-01-04 21:00:00+00:00,2017-01-04 14:31:00+00:00,2017-01-04 21:00:00+00:00,0,405310.0,0.0,405310.0,-205.65499999932945,0.0,-405515.655,"[{'id': 'ef93710080e54d5b8da7b013e15fdf07', 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'eb545818ff384396a5eb5600bf24464c', 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f359b457bf224923ba1de91557daa412', 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f93b172e3f55465993bd22335aaa528e', 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '30ca2f7fe0ad4b049ad35eb5b7621677', 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3be2f5ea3f6b4882b6ab357c37923504', 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 1000, 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'price': 116.07800999999999, 'order_id': 'ef93710080e54d5b8da7b013e15fdf07', 'sid': Equity(8 [AAPL]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'price': 62.33115, 'order_id': 'eb545818ff384396a5eb5600bf24464c', 'sid': Equity(1894 [MSFT]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'price': 227.103495, 'order_id': 'f359b457bf224923ba1de91557daa412', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.04053183355742302,"[{'sid': Equity(8 [AAPL]), 'amount': 1000, 'cost_basis': 116.07901, 'last_sale_price': 116.02}, {'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 62.33215, 'last_sale_price': 62.300000000000004}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 227.104495, 'last_sale_price': 226.99}]",0.04053183355742302,0.0,-2.056549999995827e-05,405310.0,0.0,405310.0,10000000.0,9594484.345,9999794.345,3,116.02,0.00023084716496263007,0.0,0.0,-2.056549999995827e-05,,,-11.224972160321824,-11.224972160321823,-2.0565499999918304e-05,0.04053183355742302,0.0,0.0,2,2017-01
2017-01-05 21:00:00+00:00,2017-01-05 14:31:00+00:00,2017-01-05 21:00:00+00:00,0,811320.0,0.0,811320.0,144.1699999999255,0.0,-405865.82999999996,"[{'id': 'f93b172e3f55465993bd22335aaa528e', 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '30ca2f7fe0ad4b049ad35eb5b7621677', 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3be2f5ea3f6b4882b6ab357c37923504', 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8b475846036e4c10a8a860ba43b39ab2', 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd13269de24ff452cb03bc33e37aabfc4', 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5dab7c6ee5554a128495750753c4604e', 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 1000, 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'price': 116.668305, 'order_id': 'f93b172e3f55465993bd22335aaa528e', 'sid': Equity(8 [AAPL]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'price': 62.33115, 'order_id': '30ca2f7fe0ad4b049ad35eb5b7621677', 'sid': Equity(1894 [MSFT]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'price': 226.863375, 'order_id': '3be2f5ea3f6b4882b6ab357c37923504', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.08113249884316913,"[{'sid': Equity(8 [AAPL]), 'amount': 2000, 'cost_basis': 116.3741575, 'last_sale_price': 116.61}, {'sid': Equity(1894 [MSFT]), 'amount': 2000, 'cost_basis': 62.33215, 'last_sale_price': 62.300000000000004}, {'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 226.984435, 'last_sale_price': 226.75}]",0.08113249884316913,405310.0,1.4417296498869803e-05,811320.0,405310.0,811320.0,9594484.345,9188618.515,9999938.515,3,116.61,0.0002790931022749345,0.0,0.0,-6.148500000024981e-06,,,-1.850454525324232,-2.739987642584676,-2.0565499999918304e-05,0.08113249884316913,0.0,0.0,3,2017-01
2017-01-06 21:00:00+00:00,2017-01-06 14:31:00+00:00,2017-01-06 21:00:00+00:00,0,1229280.0,0.0,1229280.0,7992.11999999918,0.0,-409967.88,"[{'id': '8b475846036e4c10a8a860ba43b39ab2', 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd13269de24ff452cb03bc33e37aabfc4', 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5dab7c6ee5554a128495750753c4604e', 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7a309ca90e9b450ab71d61fe9c6a3fc5', 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '069716d96a494d01b0116c800c01f6f7', 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f95b7ff0168440a69ca216a2913a8128', 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 1000, 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'price': 117.968955, 'order_id': '8b475846036e4c10a8a860ba43b39ab2', 'sid': Equity(8 [AAPL]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'price': 62.87142, 'order_id': 'd13269de24ff452cb03bc33e37aabfc4', 'sid': Equity(1894 [MSFT]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'price': 229.124505, 'order_id': '5dab7c6ee5554a128495750753c4604e', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.12283058754433504,"[{'sid': Equity(8 [AAPL]), 'amount': 3000, 'cost_basis': 116.90609, 'last_sale_price': 117.91}, {'sid': Equity(1894 [MSFT]), 'amount': 3000, 'cost_basis': 62.51224, 'last_sale_price': 62.84}, {'sid': Equity(2862 [TSLA]), 'amount': 3000, 'cost_basis': 227.698125, 'last_sale_price': 229.01}]",0.12283058754433504,811320.0,0.0007992169139852123,1229280.0,811320.0,1229280.0,9188618.515,8778650.635,10007930.635,3,117.91,0.006363935435803621,0.0,0.0,0.0007930634999999686,,,7.851011259386005,306.0848382774937,-2.0565499999918304e-05,0.12283058754433504,0.0,0.0,4,2017-01
2017-01-09 21:00:00+00:00,2017-01-09 14:31:00+00:00,2017-01-09 21:00:00+00:00,0,1651640.0,0.0,1651640.0,9240.544999999925,0.0,-413119.4550000003,"[{'id': '7a309ca90e9b450ab71d61fe9c6a3fc5', 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '069716d96a494d01b0116c800c01f6f7', 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f95b7ff0168440a69ca216a2913a8128', 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3791dcdbc3d14368b1add66a1ee96bfd', 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '93592e9cec314709bc98532d49dcf9aa', 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3112c1bc50e14919893cdfd852cbcd4b', 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 1000, 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'price': 119.04949500000001, 'order_id': '7a309ca90e9b450ab71d61fe9c6a3fc5', 'sid': Equity(8 [AAPL]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'price': 62.67132, 'order_id': '069716d96a494d01b0116c800c01f6f7', 'sid': Equity(1894 [MSFT]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'price': 231.39564000000001, 'order_id': 'f95b7ff0168440a69ca216a2913a8128', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.16488088007297086,"[{'sid': Equity(8 [AAPL]), 'amount': 4000, 'cost_basis': 117.44219125000001, 'last_sale_price': 118.99000000000001}, {'sid': Equity(1894 [MSFT]), 'amount': 4000, 'cost_basis': 62.552260000000004, 'last_sale_price': 62.64}, {'sid': Equity(2862 [TSLA]), 'amount': 4000, 'cost_basis': 228.62275375000002, 'last_sale_price': 231.28}]",0.16488088007297086,1229280.0,0.0009233222468272295,1651640.0,1229280.0,1651640.0,8778650.635,8365531.180000001,10017171.18,3,118.99000000000001,0.007541238643866184,0.0,0.0,0.001717117999999962,,,11.471073696739946,592.5052642025895,-2.0565499999918304e-05,0.16488088007297086,0.0,0.0,5,2017-01
2017-01-10 21:00:00+00:00,2017-01-10 14:31:00+00:00,2017-01-10 21:00:00+00:00,0,2058000.0,0.0,2058000.0,-5448.79999999702,0.0,-411808.80000000005,"[{'id': '3791dcdbc3d14368b1add66a1ee96bfd', 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '93592e9cec314709bc98532d49dcf9aa', 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3112c1bc50e14919893cdfd852cbcd4b', 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ef082513ac344bb5984d6cce4ba82413', 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '488b192cb96547fb96d05b16fc307f9a', 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2e30b47b62904f2182cf264d3f4ae55d', 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 1000, 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'price': 119.169555, 'order_id': '3791dcdbc3d14368b1add66a1ee96bfd', 'sid': Equity(8 [AAPL]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'price': 62.65131, 'order_id': '93592e9cec314709bc98532d49dcf9aa', 'sid': Equity(1894 [MSFT]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'price': 229.984935, 'order_id': '3112c1bc50e14919893cdfd852cbcd4b', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.20555903588688998,"[{'sid': Equity(8 [AAPL]), 'amount': 5000, 'cost_basis': 117.78786400000001, 'last_sale_price': 119.11}, {'sid': Equity(1894 [MSFT]), 'amount': 5000, 'cost_basis': 62.57227000000001, 'last_sale_price': 62.620000000000005}, {'sid': Equity(2862 [TSLA]), 'amount': 5000, 'cost_basis': 228.89539, 'last_sale_price': 229.87}]",0.20555903588688998,1651640.0,-0.0005439459805653968,2058000.0,1651640.0,2058000.0,8365531.180000001,7953722.380000002,10011722.380000003,3,119.11,0.008863251488424555,0.0,0.0,0.0011722380000003252,,,5.5558266723720235,13.95889901769739,-0.0005439459805653803,0.20555903588688998,0.0,0.0,6,2017-01
2017-01-11 21:00:00+00:00,2017-01-11 14:31:00+00:00,2017-01-11 21:00:00+00:00,0,2476020.0,0.0,2476020.0,5140.664999999106,0.0,-412879.3350000002,"[{'id': 'ef082513ac344bb5984d6cce4ba82413', 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '488b192cb96547fb96d05b16fc307f9a', 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2e30b47b62904f2182cf264d3f4ae55d', 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '181f69417c5a4fc5affdecefc10c1133', 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(8 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a7a8881b3f74c3985660ebda2e823ff', 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b2c942d4d4b543858762a5e0c895607e', 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 1000, 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'price': 119.809875, 'order_id': 'ef082513ac344bb5984d6cce4ba82413', 'sid': Equity(8 [AAPL]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'price': 63.22159500000001, 'order_id': '488b192cb96547fb96d05b16fc307f9a', 'sid': Equity(1894 [MSFT]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'price': 229.84486500000003, 'order_id': '2e30b47b62904f2182cf264d3f4ae55d', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.2471851705345942,"[{'sid': Equity(8 [AAPL]), 'amount': 6000, 'cost_basis': 118.12503250000002, 'last_sale_price': 119.75}, {'sid': Equity(1894 [MSFT]), 'amount': 6000, 'cost_basis': 62.68065750000001, 'last_sale_price': 63.190000000000005}, {'sid': Equity(2862 [TSLA]), 'amount': 6000, 'cost_basis': 229.0538025, 'last_sale_price': 229.73000000000002}]",0.2471851705345942,2058000.0,0.0005134645972872942,2476020.0,2058000.0,2476020.0,7953722.380000002,7540843.045000002,10016863.045000002,3,119.75,0.00831300952091501,0.0,0.0,0.0016863045000001797,,,7.300935300566888,18.583160478132875,-0.0005439459805653803,0.2471851705345942,0.0,0.0,7,2017-01
